customer_id,event_date,event_type,mrr_delta,reason
CUST-1525,2024-12-06,signup,350.0,New SMB customer via Inbound Marketing
CUST-1526,2024-12-24,signup,750.0,New SMB customer via Outbound Sales
CUST-1527,2024-12-27,signup,400.0,New SMB customer via Event/Conference
CUST-1528,2024-12-09,signup,1320.0,New SMB customer via Inbound Marketing
CUST-1529,2024-12-02,signup,1200.0,New SMB customer via Partner Referral
CUST-1530,2024-12-05,signup,5880.0,New Mid-Market customer via Outbound Sales
CUST-1531,2024-12-01,signup,1680.0,New SMB customer via Outbound Sales
CUST-1532,2024-12-17,signup,750.0,New SMB customer via Outbound Sales
CUST-1533,2024-12-19,signup,350.0,New SMB customer via Inbound Marketing
CUST-1534,2024-12-22,signup,250.0,New SMB customer via Event/Conference
CUST-1535,2024-12-27,signup,250.0,New SMB customer via Outbound Sales
CUST-1536,2024-12-04,signup,650.0,New SMB customer via Outbound Sales
CUST-1537,2024-12-21,signup,12600.0,New Enterprise customer via Event/Conference
CUST-1538,2024-12-15,signup,700.0,New SMB customer via Inbound Marketing
CUST-1539,2024-12-03,signup,17500.0,New Mid-Market customer via Self-Serve Promo
CUST-1540,2024-12-05,signup,300.0,New SMB customer via Inbound Marketing
CUST-1541,2024-12-26,signup,300.0,New SMB customer via Partner Referral
CUST-1542,2024-12-17,signup,1560.0,New SMB customer via Self-Serve Promo
CUST-1543,2024-12-02,signup,250.0,New SMB customer via Outbound Sales
CUST-1544,2024-12-17,signup,150.0,New SMB customer via Outbound Sales
CUST-1002,2024-12-15,churn,-3700.0,Cancellation
CUST-1018,2024-12-15,upgrade,50.0,Seat expansion to 8
CUST-1032,2024-12-15,upgrade,120.0,Seat expansion to 7
CUST-1130,2024-12-15,upgrade,11000.0,Seat expansion to 331
CUST-1142,2024-12-15,upgrade,240.0,Seat expansion to 16
CUST-1148,2024-12-15,upgrade,3800.0,Seat expansion to 444
CUST-1188,2024-12-15,downgrade,-120.0,Seat contraction to 11
CUST-1255,2024-12-15,downgrade,-1080.0,Seat contraction to 54
CUST-1268,2024-12-15,upgrade,100.0,Seat expansion to 14
CUST-1278,2024-12-15,downgrade,-1320.0,Seat contraction to 50
CUST-1280,2024-12-15,upgrade,120.0,Seat expansion to 4
CUST-1299,2024-12-15,churn,-1700.0,Cancellation
CUST-1301,2024-12-15,downgrade,-50.0,Seat contraction to 5
CUST-1304,2024-12-15,churn,-1680.0,Cancellation
CUST-1322,2024-12-15,upgrade,1800.0,Seat expansion to 136
CUST-1348,2024-12-15,upgrade,600.0,Seat expansion to 88
CUST-1387,2024-12-15,upgrade,150.0,Seat expansion to 18
CUST-1390,2024-12-15,churn,-1560.0,Cancellation
CUST-1401,2024-12-15,upgrade,240.0,Seat expansion to 9
CUST-1414,2024-12-15,upgrade,2500.0,Seat expansion to 62
CUST-1452,2024-12-15,upgrade,50.0,Seat expansion to 10
CUST-1477,2024-12-15,upgrade,2750.0,Seat expansion to 81
CUST-1501,2024-12-15,downgrade,0.0,Seat contraction to 4
CUST-1505,2024-12-15,churn,-6120.0,Cancellation
CUST-1519,2024-12-15,upgrade,50.0,Seat expansion to 8
CUST-1520,2024-12-15,upgrade,600.0,Seat expansion to 66
CUST-1545,2025-01-13,signup,150.0,New SMB customer via Inbound Marketing
CUST-1546,2025-01-18,signup,35750.0,New Enterprise customer via Outbound Sales
CUST-1547,2025-01-16,signup,6600.0,New Mid-Market customer via Outbound Sales
CUST-1548,2025-01-14,signup,4750.0,New Mid-Market customer via Outbound Sales
CUST-1549,2025-01-03,signup,720.0,New SMB customer via Self-Serve Promo
CUST-1550,2025-01-04,signup,300.0,New SMB customer via Self-Serve Promo
CUST-1551,2025-01-17,signup,360.0,New SMB customer via Outbound Sales
CUST-1552,2025-01-05,signup,650.0,New SMB customer via Outbound Sales
CUST-1553,2025-01-18,signup,500.0,New SMB customer via Outbound Sales
CUST-1554,2025-01-06,signup,8520.0,New Mid-Market customer via Inbound Marketing
CUST-1555,2025-01-24,signup,250.0,New SMB customer via Event/Conference
CUST-1556,2025-01-13,signup,6480.0,New Mid-Market customer via Partner Referral
CUST-1557,2025-01-12,signup,650.0,New SMB customer via Outbound Sales
CUST-1558,2025-01-18,signup,700.0,New SMB customer via Inbound Marketing
CUST-1559,2025-01-23,signup,360.0,New SMB customer via Outbound Sales
CUST-1560,2025-01-03,signup,8160.0,New Mid-Market customer via Inbound Marketing
CUST-1561,2025-01-22,signup,300.0,New SMB customer via Outbound Sales
CUST-1562,2025-01-22,signup,350.0,New SMB customer via Inbound Marketing
CUST-1007,2025-01-15,upgrade,100.0,Seat expansion to 12
CUST-1026,2025-01-15,upgrade,480.0,Seat expansion to 48
CUST-1028,2025-01-15,downgrade,-120.0,Seat contraction to 7
CUST-1036,2025-01-15,churn,-1350.0,Cancellation
CUST-1082,2025-01-15,upgrade,9960.0,Seat expansion to 479
CUST-1125,2025-01-15,downgrade,-50.0,Seat contraction to 13
CUST-1137,2025-01-15,upgrade,720.0,Seat expansion to 34
CUST-1146,2025-01-15,downgrade,-360.0,Seat contraction to 26
CUST-1169,2025-01-15,churn,-200.0,Cancellation
CUST-1215,2025-01-15,downgrade,-50.0,Seat contraction to 10
CUST-1238,2025-01-15,upgrade,720.0,Seat expansion to 36
CUST-1309,2025-01-15,downgrade,-50.0,Seat contraction to 6
CUST-1310,2025-01-15,upgrade,1440.0,Seat expansion to 71
CUST-1344,2025-01-15,downgrade,-50.0,Seat contraction to 3
CUST-1362,2025-01-15,upgrade,500.0,Seat expansion to 17
CUST-1414,2025-01-15,upgrade,2500.0,Seat expansion to 72
CUST-1432,2025-01-15,upgrade,100.0,Seat expansion to 11
CUST-1436,2025-01-15,upgrade,250.0,Seat expansion to 8
CUST-1518,2025-01-15,upgrade,50.0,Seat expansion to 7
CUST-1528,2025-01-15,downgrade,-120.0,Seat contraction to 10
CUST-1563,2025-02-13,signup,5500.0,New Mid-Market customer via Event/Conference
CUST-1564,2025-02-26,signup,200.0,New SMB customer via Outbound Sales
CUST-1565,2025-02-19,signup,23500.0,New Enterprise customer via Self-Serve Promo
CUST-1566,2025-02-19,signup,550.0,New SMB customer via Event/Conference
CUST-1567,2025-02-05,signup,200.0,New SMB customer via Inbound Marketing
CUST-1568,2025-02-22,signup,300.0,New SMB customer via Outbound Sales
CUST-1569,2025-02-04,signup,300.0,New SMB customer via Outbound Sales
CUST-1570,2025-02-19,signup,750.0,New SMB customer via Event/Conference
CUST-1571,2025-02-21,signup,950.0,New Mid-Market customer via Event/Conference
CUST-1572,2025-02-08,signup,300.0,New SMB customer via Event/Conference
CUST-1573,2025-02-05,signup,8250.0,New Mid-Market customer via Self-Serve Promo
CUST-1574,2025-02-14,signup,500.0,New SMB customer via Outbound Sales
CUST-1575,2025-02-27,signup,650.0,New SMB customer via Event/Conference
CUST-1576,2025-02-07,signup,2760.0,New Mid-Market customer via Partner Referral
CUST-1577,2025-02-19,signup,2750.0,New SMB customer via Partner Referral
CUST-1578,2025-02-20,signup,1800.0,New SMB customer via Outbound Sales
CUST-1579,2025-02-14,signup,650.0,New SMB customer via Event/Conference
CUST-1580,2025-02-04,signup,360.0,New SMB customer via Self-Serve Promo
CUST-1045,2025-02-15,upgrade,150.0,Seat expansion to 18
CUST-1052,2025-02-15,upgrade,50.0,Seat expansion to 7
CUST-1073,2025-02-15,upgrade,360.0,Seat expansion to 37
CUST-1100,2025-02-15,churn,-200.0,Cancellation
CUST-1153,2025-02-15,upgrade,840.0,Seat expansion to 78
CUST-1194,2025-02-15,upgrade,150.0,Seat expansion to 15
CUST-1199,2025-02-15,upgrade,50.0,Seat expansion to 12
CUST-1200,2025-02-15,upgrade,240.0,Seat expansion to 12
CUST-1202,2025-02-15,upgrade,750.0,Seat expansion to 16
CUST-1214,2025-02-15,churn,-450.0,Cancellation
CUST-1259,2025-02-15,upgrade,11750.0,Seat expansion to 270
CUST-1265,2025-02-15,churn,-2520.0,Cancellation
CUST-1295,2025-02-15,upgrade,50.0,Seat expansion to 6
CUST-1298,2025-02-15,upgrade,12250.0,Seat expansion to 349
CUST-1313,2025-02-15,upgrade,50.0,Seat expansion to 19
CUST-1346,2025-02-15,churn,-350.0,Cancellation
CUST-1364,2025-02-15,downgrade,-50.0,Seat contraction to 5
CUST-1381,2025-02-15,upgrade,600.0,Seat expansion to 36
CUST-1432,2025-02-15,upgrade,100.0,Seat expansion to 13
CUST-1445,2025-02-15,upgrade,100.0,Seat expansion to 15
CUST-1456,2025-02-15,upgrade,700.0,Seat expansion to 86
CUST-1478,2025-02-15,churn,-750.0,Cancellation
CUST-1494,2025-02-15,churn,-720.0,Cancellation
CUST-1495,2025-02-15,upgrade,12500.0,Seat expansion to 293
CUST-1512,2025-02-15,upgrade,100.0,Seat expansion to 19
CUST-1515,2025-02-15,churn,-480.0,Cancellation
CUST-1516,2025-02-15,upgrade,480.0,Seat expansion to 47
CUST-1517,2025-02-15,upgrade,120.0,Seat expansion to 8
CUST-1555,2025-02-15,churn,-250.0,Cancellation
CUST-1581,2025-03-19,signup,450.0,New SMB customer via Outbound Sales
CUST-1582,2025-03-16,signup,400.0,New SMB customer via Outbound Sales
CUST-1583,2025-03-26,signup,5640.0,New Mid-Market customer via Event/Conference
CUST-1584,2025-03-17,signup,150.0,New SMB customer via Outbound Sales
CUST-1585,2025-03-21,signup,3300.0,New Mid-Market customer via Inbound Marketing
CUST-1586,2025-03-15,signup,150.0,New SMB customer via Inbound Marketing
CUST-1587,2025-03-19,signup,1800.0,New SMB customer via Outbound Sales
CUST-1588,2025-03-04,signup,550.0,New SMB customer via Inbound Marketing
CUST-1589,2025-03-08,signup,720.0,New SMB customer via Outbound Sales
CUST-1590,2025-03-22,signup,8500.0,New Mid-Market customer via Inbound Marketing
CUST-1591,2025-03-24,signup,1200.0,New SMB customer via Inbound Marketing
CUST-1592,2025-03-19,signup,750.0,New SMB customer via Outbound Sales
CUST-1593,2025-03-02,signup,250.0,New SMB customer via Inbound Marketing
CUST-1594,2025-03-02,signup,600.0,New SMB customer via Inbound Marketing
CUST-1595,2025-03-26,signup,3600.0,New Mid-Market customer via Event/Conference
CUST-1596,2025-03-05,signup,6480.0,New Mid-Market customer via Self-Serve Promo
CUST-1597,2025-03-01,signup,450.0,New SMB customer via Outbound Sales
CUST-1598,2025-03-04,signup,200.0,New SMB customer via Partner Referral
CUST-1599,2025-03-16,signup,1440.0,New SMB customer via Inbound Marketing
CUST-1600,2025-03-24,signup,58250.0,New Enterprise customer via Self-Serve Promo
CUST-1014,2025-03-15,upgrade,600.0,Seat expansion to 61
CUST-1044,2025-03-15,upgrade,500.0,Seat expansion to 69
CUST-1056,2025-03-15,upgrade,100.0,Seat expansion to 12
CUST-1068,2025-03-15,downgrade,-960.0,Seat contraction to 35
CUST-1113,2025-03-15,upgrade,200.0,Seat expansion to 41
CUST-1167,2025-03-15,upgrade,12500.0,Seat expansion to 379
CUST-1181,2025-03-15,upgrade,240.0,Seat expansion to 15
CUST-1196,2025-03-15,downgrade,-600.0,Seat contraction to 42
CUST-1200,2025-03-15,upgrade,120.0,Seat expansion to 13
CUST-1203,2025-03-15,downgrade,-120.0,Seat contraction to 5
CUST-1210,2025-03-15,churn,-700.0,Cancellation
CUST-1233,2025-03-15,downgrade,0.0,Seat contraction to 2
CUST-1251,2025-03-15,upgrade,240.0,Seat expansion to 16
CUST-1259,2025-03-15,upgrade,14750.0,Seat expansion to 329
CUST-1278,2025-03-15,downgrade,-960.0,Seat contraction to 42
CUST-1287,2025-03-15,churn,-3240.0,Cancellation
CUST-1313,2025-03-15,upgrade,250.0,Seat expansion to 24
CUST-1326,2025-03-15,upgrade,1200.0,Seat expansion to 66
CUST-1327,2025-03-15,upgrade,50.0,Seat expansion to 16
CUST-1357,2025-03-15,upgrade,1200.0,Seat expansion to 54
CUST-1361,2025-03-15,upgrade,2500.0,Seat expansion to 72
CUST-1392,2025-03-15,churn,-1320.0,Cancellation
CUST-1420,2025-03-15,upgrade,50.0,Seat expansion to 9
CUST-1426,2025-03-15,churn,-350.0,Cancellation
CUST-1433,2025-03-15,upgrade,50.0,Seat expansion to 9
CUST-1435,2025-03-15,churn,-700.0,Cancellation
CUST-1439,2025-03-15,upgrade,2250.0,Seat expansion to 54
CUST-1454,2025-03-15,churn,-960.0,Cancellation
CUST-1456,2025-03-15,upgrade,800.0,Seat expansion to 102
CUST-1467,2025-03-15,upgrade,100.0,Seat expansion to 11
CUST-1501,2025-03-15,downgrade,-120.0,Seat contraction to 3
CUST-1504,2025-03-15,upgrade,250.0,Seat expansion to 9
CUST-1526,2025-03-15,upgrade,50.0,Seat expansion to 16
CUST-1536,2025-03-15,downgrade,-50.0,Seat contraction to 12
CUST-1561,2025-03-15,upgrade,50.0,Seat expansion to 7
CUST-1563,2025-03-15,upgrade,1000.0,Seat expansion to 26
CUST-1571,2025-03-15,upgrade,200.0,Seat expansion to 23
CUST-1577,2025-03-15,downgrade,-250.0,Seat contraction to 10
CUST-1601,2025-04-27,signup,8160.0,New Mid-Market customer via Inbound Marketing
CUST-1602,2025-04-09,signup,150.0,New SMB customer via Outbound Sales
CUST-1603,2025-04-08,signup,4920.0,New Mid-Market customer via Inbound Marketing
CUST-1604,2025-04-09,signup,600.0,New SMB customer via Outbound Sales
CUST-1605,2025-04-23,signup,3240.0,New Mid-Market customer via Event/Conference
CUST-1606,2025-04-14,signup,1680.0,New SMB customer via Outbound Sales
CUST-1607,2025-04-15,signup,350.0,New SMB customer via Inbound Marketing
CUST-1608,2025-04-11,signup,720.0,New SMB customer via Inbound Marketing
CUST-1609,2025-04-16,signup,480.0,New SMB customer via Partner Referral
CUST-1610,2025-04-01,signup,400.0,New SMB customer via Outbound Sales
CUST-1611,2025-04-19,signup,500.0,New SMB customer via Inbound Marketing
CUST-1612,2025-04-04,signup,350.0,New SMB customer via Inbound Marketing
CUST-1613,2025-04-12,signup,350.0,New SMB customer via Partner Referral
CUST-1614,2025-04-20,signup,2040.0,New Mid-Market customer via Outbound Sales
CUST-1615,2025-04-08,signup,4250.0,New Mid-Market customer via Inbound Marketing
CUST-1616,2025-04-27,signup,700.0,New SMB customer via Outbound Sales
CUST-1617,2025-04-19,signup,400.0,New SMB customer via Outbound Sales
CUST-1618,2025-04-20,signup,800.0,New Mid-Market customer via Event/Conference
CUST-1619,2025-04-15,signup,960.0,New SMB customer via Outbound Sales
CUST-1620,2025-04-24,signup,8160.0,New Mid-Market customer via Inbound Marketing
CUST-1005,2025-04-15,upgrade,20000.0,Seat expansion to 468
CUST-1017,2025-04-15,churn,-500.0,Cancellation
CUST-1082,2025-04-15,upgrade,5160.0,Seat expansion to 522
CUST-1106,2025-04-15,upgrade,1680.0,Seat expansion to 74
CUST-1114,2025-04-15,upgrade,7750.0,Seat expansion to 364
CUST-1117,2025-04-15,upgrade,1080.0,Seat expansion to 47
CUST-1148,2025-04-15,upgrade,3550.0,Seat expansion to 515
CUST-1154,2025-04-15,upgrade,50.0,Seat expansion to 18
CUST-1177,2025-04-15,upgrade,100.0,Seat expansion to 20
CUST-1180,2025-04-15,upgrade,150.0,Seat expansion to 27
CUST-1207,2025-04-15,upgrade,840.0,Seat expansion to 40
CUST-1208,2025-04-15,downgrade,0.0,Seat contraction to 3
CUST-1212,2025-04-15,upgrade,50.0,Seat expansion to 4
CUST-1232,2025-04-15,downgrade,-50.0,Seat contraction to 14
CUST-1238,2025-04-15,churn,-4320.0,Cancellation
CUST-1256,2025-04-15,upgrade,150.0,Seat expansion to 18
CUST-1261,2025-04-15,upgrade,250.0,Seat expansion to 39
CUST-1277,2025-04-15,churn,-350.0,Cancellation
CUST-1283,2025-04-15,upgrade,150.0,Seat expansion to 17
CUST-1291,2025-04-15,churn,-250.0,Cancellation
CUST-1367,2025-04-15,upgrade,50.0,Seat expansion to 8
CUST-1368,2025-04-15,upgrade,100.0,Seat expansion to 12
CUST-1386,2025-04-15,upgrade,50.0,Seat expansion to 4
CUST-1391,2025-04-15,upgrade,250.0,Seat expansion to 8
CUST-1423,2025-04-15,upgrade,100.0,Seat expansion to 9
CUST-1429,2025-04-15,churn,-150.0,Cancellation
CUST-1431,2025-04-15,upgrade,50.0,Seat expansion to 4
CUST-1447,2025-04-15,upgrade,480.0,Seat expansion to 20
CUST-1457,2025-04-15,upgrade,50.0,Seat expansion to 12
CUST-1463,2025-04-15,churn,-200.0,Cancellation
CUST-1483,2025-04-15,churn,-360.0,Cancellation
CUST-1488,2025-04-15,churn,-1440.0,Cancellation
CUST-1503,2025-04-15,churn,-1920.0,Cancellation
CUST-1517,2025-04-15,downgrade,-120.0,Seat contraction to 7
CUST-1523,2025-04-15,downgrade,-50.0,Seat contraction to 13
CUST-1528,2025-04-15,upgrade,240.0,Seat expansion to 12
CUST-1571,2025-04-15,downgrade,-100.0,Seat contraction to 21
CUST-1582,2025-04-15,churn,-400.0,Cancellation
CUST-1591,2025-04-15,churn,-1200.0,Cancellation
CUST-1594,2025-04-15,downgrade,-50.0,Seat contraction to 11
CUST-1621,2025-05-02,signup,450.0,New SMB customer via Outbound Sales
CUST-1622,2025-05-02,signup,300.0,New SMB customer via Self-Serve Promo
CUST-1623,2025-05-05,signup,350.0,New SMB customer via Partner Referral
CUST-1624,2025-05-20,signup,2400.0,New Mid-Market customer via Event/Conference
CUST-1625,2025-05-16,signup,14880.0,New Enterprise customer via Outbound Sales
CUST-1626,2025-05-21,signup,350.0,New SMB customer via Inbound Marketing
CUST-1627,2025-05-19,signup,150.0,New SMB customer via Event/Conference
CUST-1628,2025-05-18,signup,4200.0,New Mid-Market customer via Partner Referral
CUST-1629,2025-05-25,signup,34750.0,New Enterprise customer via Self-Serve Promo
CUST-1630,2025-05-11,signup,650.0,New SMB customer via Self-Serve Promo
CUST-1631,2025-05-09,signup,5280.0,New Mid-Market customer via Partner Referral
CUST-1632,2025-05-11,signup,400.0,New SMB customer via Inbound Marketing
CUST-1633,2025-05-16,signup,8000.0,New Mid-Market customer via Event/Conference
CUST-1634,2025-05-06,signup,6960.0,New Mid-Market customer via Inbound Marketing
CUST-1635,2025-05-16,signup,3840.0,New Mid-Market customer via Outbound Sales
CUST-1636,2025-05-07,signup,1680.0,New SMB customer via Outbound Sales
CUST-1637,2025-05-16,signup,750.0,New SMB customer via Event/Conference
CUST-1638,2025-05-12,signup,6480.0,New Mid-Market customer via Inbound Marketing
CUST-1639,2025-05-27,signup,480.0,New SMB customer via Event/Conference
CUST-1640,2025-05-02,signup,3550.0,New Mid-Market customer via Partner Referral
CUST-1024,2025-05-15,downgrade,-100.0,Seat contraction to 7
CUST-1044,2025-05-15,upgrade,600.0,Seat expansion to 81
CUST-1045,2025-05-15,upgrade,100.0,Seat expansion to 20
CUST-1049,2025-05-15,upgrade,1200.0,Seat expansion to 65
CUST-1050,2025-05-15,churn,-200.0,Cancellation
CUST-1108,2025-05-15,churn,-250.0,Cancellation
CUST-1132,2025-05-15,churn,-1200.0,Cancellation
CUST-1161,2025-05-15,upgrade,240.0,Seat expansion to 11
CUST-1172,2025-05-15,upgrade,840.0,Seat expansion to 38
CUST-1224,2025-05-15,churn,-450.0,Cancellation
CUST-1226,2025-05-15,downgrade,-120.0,Seat contraction to 7
CUST-1248,2025-05-15,churn,-550.0,Cancellation
CUST-1252,2025-05-15,upgrade,500.0,Seat expansion to 10
CUST-1274,2025-05-15,upgrade,480.0,Seat expansion to 19
CUST-1295,2025-05-15,churn,-300.0,Cancellation
CUST-1338,2025-05-15,churn,-7320.0,Cancellation
CUST-1348,2025-05-15,churn,-4400.0,Cancellation
CUST-1353,2025-05-15,churn,-250.0,Cancellation
CUST-1365,2025-05-15,upgrade,2760.0,Seat expansion to 213
CUST-1411,2025-05-15,upgrade,120.0,Seat expansion to 8
CUST-1420,2025-05-15,churn,-450.0,Cancellation
CUST-1433,2025-05-15,churn,-450.0,Cancellation
CUST-1470,2025-05-15,churn,-750.0,Cancellation
CUST-1487,2025-05-15,upgrade,50.0,Seat expansion to 5
CUST-1501,2025-05-15,churn,-360.0,Cancellation
CUST-1502,2025-05-15,upgrade,1680.0,Seat expansion to 77
CUST-1521,2025-05-15,upgrade,50.0,Seat expansion to 10
CUST-1532,2025-05-15,downgrade,-50.0,Seat contraction to 14
CUST-1549,2025-05-15,churn,-720.0,Cancellation
CUST-1556,2025-05-15,upgrade,1320.0,Seat expansion to 65
CUST-1559,2025-05-15,churn,-360.0,Cancellation
CUST-1579,2025-05-15,upgrade,100.0,Seat expansion to 15
CUST-1588,2025-05-15,upgrade,100.0,Seat expansion to 13
CUST-1616,2025-05-15,upgrade,100.0,Seat expansion to 16
CUST-1641,2025-06-11,signup,500.0,New SMB customer via Event/Conference
CUST-1642,2025-06-27,signup,960.0,New SMB customer via Outbound Sales
CUST-1643,2025-06-20,signup,550.0,New SMB customer via Inbound Marketing
CUST-1644,2025-06-10,signup,250.0,New SMB customer via Outbound Sales
CUST-1645,2025-06-13,signup,6480.0,New Mid-Market customer via Outbound Sales
CUST-1646,2025-06-18,signup,1800.0,New SMB customer via Event/Conference
CUST-1647,2025-06-14,signup,1800.0,New SMB customer via Outbound Sales
CUST-1648,2025-06-03,signup,550.0,New SMB customer via Self-Serve Promo
CUST-1649,2025-06-14,signup,20000.0,New Enterprise customer via Event/Conference
CUST-1650,2025-06-25,signup,3960.0,New Mid-Market customer via Outbound Sales
CUST-1651,2025-06-21,signup,600.0,New SMB customer via Event/Conference
CUST-1652,2025-06-11,signup,7320.0,New Mid-Market customer via Inbound Marketing
CUST-1653,2025-06-08,signup,960.0,New SMB customer via Inbound Marketing
CUST-1654,2025-06-13,signup,1750.0,New Mid-Market customer via Outbound Sales
CUST-1655,2025-06-08,signup,6720.0,New Mid-Market customer via Event/Conference
CUST-1656,2025-06-14,signup,450.0,New SMB customer via Event/Conference
CUST-1657,2025-06-09,signup,400.0,New SMB customer via Outbound Sales
CUST-1658,2025-06-10,signup,700.0,New SMB customer via Partner Referral
CUST-1659,2025-06-13,signup,37440.0,New Enterprise customer via Partner Referral
CUST-1660,2025-06-25,signup,550.0,New SMB customer via Event/Conference
CUST-1022,2025-06-15,churn,-8040.0,Cancellation
CUST-1024,2025-06-15,downgrade,-50.0,Seat contraction to 6
CUST-1061,2025-06-15,upgrade,1320.0,Seat expansion to 56
CUST-1106,2025-06-15,upgrade,600.0,Seat expansion to 79
CUST-1125,2025-06-15,upgrade,50.0,Seat expansion to 14
CUST-1167,2025-06-15,upgrade,17000.0,Seat expansion to 447
CUST-1201,2025-06-15,downgrade,0.0,Seat contraction to 4
CUST-1213,2025-06-15,churn,-2040.0,Cancellation
CUST-1232,2025-06-15,churn,-700.0,Cancellation
CUST-1256,2025-06-15,churn,-900.0,Cancellation
CUST-1283,2025-06-15,downgrade,-150.0,Seat contraction to 14
CUST-1303,2025-06-15,downgrade,0.0,Seat contraction to 8
CUST-1307,2025-06-15,churn,-350.0,Cancellation
CUST-1308,2025-06-15,churn,-1200.0,Cancellation
CUST-1316,2025-06-15,upgrade,240.0,Seat expansion to 14
CUST-1325,2025-06-15,upgrade,100.0,Seat expansion to 15
CUST-1331,2025-06-15,upgrade,100.0,Seat expansion to 12
CUST-1356,2025-06-15,upgrade,22750.0,Seat expansion to 473
CUST-1357,2025-06-15,upgrade,840.0,Seat expansion to 61
CUST-1407,2025-06-15,upgrade,1500.0,Seat expansion to 50
CUST-1421,2025-06-15,churn,-150.0,Cancellation
CUST-1428,2025-06-15,downgrade,0.0,Seat contraction to 4
CUST-1436,2025-06-15,upgrade,250.0,Seat expansion to 9
CUST-1443,2025-06-15,churn,-8520.0,Cancellation
CUST-1456,2025-06-15,upgrade,700.0,Seat expansion to 116
CUST-1490,2025-06-15,upgrade,2500.0,Seat expansion to 56
CUST-1560,2025-06-15,downgrade,-840.0,Seat contraction to 61
CUST-1565,2025-06-15,downgrade,-2500.0,Seat contraction to 84
CUST-1568,2025-06-15,downgrade,0.0,Seat contraction to 6
CUST-1576,2025-06-15,upgrade,480.0,Seat expansion to 27
CUST-1605,2025-06-15,churn,-3240.0,Cancellation
CUST-1635,2025-06-15,churn,-3840.0,Cancellation
CUST-1661,2025-07-12,signup,650.0,New SMB customer via Event/Conference
CUST-1662,2025-07-14,signup,2160.0,New Mid-Market customer via Outbound Sales
CUST-1663,2025-07-02,signup,400.0,New SMB customer via Event/Conference
CUST-1664,2025-07-21,signup,840.0,New SMB customer via Outbound Sales
CUST-1665,2025-07-03,signup,700.0,New SMB customer via Outbound Sales
CUST-1666,2025-07-25,signup,4800.0,New Mid-Market customer via Outbound Sales
CUST-1667,2025-07-06,signup,350.0,New SMB customer via Outbound Sales
CUST-1668,2025-07-20,signup,350.0,New SMB customer via Inbound Marketing
CUST-1669,2025-07-16,signup,8520.0,New Mid-Market customer via Event/Conference
CUST-1670,2025-07-20,signup,2160.0,New Mid-Market customer via Outbound Sales
CUST-1671,2025-07-17,signup,1200.0,New SMB customer via Inbound Marketing
CUST-1672,2025-07-07,signup,150.0,New SMB customer via Outbound Sales
CUST-1673,2025-07-12,signup,150.0,New SMB customer via Outbound Sales
CUST-1674,2025-07-03,signup,300.0,New SMB customer via Partner Referral
CUST-1675,2025-07-24,signup,1440.0,New SMB customer via Inbound Marketing
CUST-1676,2025-07-11,signup,9000.0,New Mid-Market customer via Event/Conference
CUST-1677,2025-07-14,signup,5880.0,New Mid-Market customer via Inbound Marketing
CUST-1678,2025-07-17,signup,10250.0,New Mid-Market customer via Self-Serve Promo
CUST-1679,2025-07-16,signup,10500.0,New Mid-Market customer via Event/Conference
CUST-1680,2025-07-26,signup,32250.0,New Enterprise customer via Outbound Sales
CUST-1027,2025-07-15,upgrade,50.0,Seat expansion to 16
CUST-1029,2025-07-15,upgrade,50.0,Seat expansion to 6
CUST-1138,2025-07-15,churn,-500.0,Cancellation
CUST-1146,2025-07-15,upgrade,480.0,Seat expansion to 30
CUST-1151,2025-07-15,churn,-700.0,Cancellation
CUST-1167,2025-07-15,upgrade,9750.0,Seat expansion to 486
CUST-1209,2025-07-15,upgrade,240.0,Seat expansion to 12
CUST-1290,2025-07-15,upgrade,120.0,Seat expansion to 6
CUST-1315,2025-07-15,downgrade,-360.0,Seat contraction to 37
CUST-1317,2025-07-15,downgrade,-100.0,Seat contraction to 11
CUST-1336,2025-07-15,upgrade,480.0,Seat expansion to 28
CUST-1397,2025-07-15,upgrade,1200.0,Seat expansion to 55
CUST-1399,2025-07-15,upgrade,840.0,Seat expansion to 45
CUST-1484,2025-07-15,upgrade,100.0,Seat expansion to 10
CUST-1521,2025-07-15,churn,-500.0,Cancellation
CUST-1529,2025-07-15,upgrade,240.0,Seat expansion to 12
CUST-1530,2025-07-15,upgrade,840.0,Seat expansion to 56
CUST-1615,2025-07-15,downgrade,-750.0,Seat contraction to 14
CUST-1619,2025-07-15,downgrade,-120.0,Seat contraction to 7
CUST-1623,2025-07-15,upgrade,50.0,Seat expansion to 8
CUST-1642,2025-07-15,downgrade,-120.0,Seat contraction to 7
CUST-1650,2025-07-15,upgrade,360.0,Seat expansion to 36
CUST-1654,2025-07-15,upgrade,400.0,Seat expansion to 43
CUST-1681,2025-08-14,signup,1560.0,New SMB customer via Outbound Sales
CUST-1682,2025-08-16,signup,600.0,New SMB customer via Event/Conference
CUST-1683,2025-08-13,signup,1320.0,New SMB customer via Inbound Marketing
CUST-1684,2025-08-05,signup,300.0,New SMB customer via Event/Conference
CUST-1685,2025-08-22,signup,400.0,New SMB customer via Outbound Sales
CUST-1686,2025-08-10,signup,840.0,New SMB customer via Partner Referral
CUST-1687,2025-08-20,signup,5400.0,New Mid-Market customer via Self-Serve Promo
CUST-1688,2025-08-08,signup,80500.0,New Enterprise customer via Outbound Sales
CUST-1689,2025-08-04,signup,1080.0,New SMB customer via Event/Conference
